StartDate,EndDate,Duration__in_seconds_,RecordedDate,Q1.1,Q1.2,Q1.3,Q346,Q346_4_TEXT,Q348,Q352_1,Q352_2,Q352_3,Q352_4,Q354_1,Q354_2,Q354_3,Q354_4,Q354_5,Q356_1,Q356_2,Q356_3,Q358_1,Q358_2,Q358_3,Q358_4,Q360_1,Q360_2,Q360_3,Q360_4,Q362_1,Q362_2,Q362_3,Q362_4,Q364_1,Q364_2,Q364_3,Q364_4,Q366_1,Q366_2,Q366_3,Q366_4,Q366_5,Q366_6,Q366_7,Q366_8,Q366_9,Q366_10,Q366_11,Q366_12,Q368_1,Q368_2,Q368_3,Q368_4,Q368_5,Q368_6,Q368_7,Q368_8,Q368_9,Q368_10,Q368_11,Q368_12,Q370_1,Q370_2,Q370_3,Q370_4,Q370_5,Q370_6,Q370_7,Q370_8,Q370_9,Q370_10,Q370_11,Q370_12,Q372_1,Q372_2,Q372_3,Q372_4,Q372_5,Q372_6,Q372_7,Q372_8,Q372_9,Q372_10,Q372_11,Q372_12,Q372_13,Q372_14,Q372_15,Q372_16,Q372_17,Q372_18,Q372_19,Q372_20,Q372_21,Q372_22,Q372_23,Q372_24,Q372_25,Q372_26,Q372_27,Q372_28,Q372_29,Q372_30,Q372_31,Q372_32,Q372_33,Q372_34,Q372_35,Q372_36,Q372_37,Q372_38,Q372_39,Q372_40
10/9/17 14:18,10/9/17 14:26,472.00,10/9/17 14:26,20,1,2,2,,5,3,3,3,3,2,3,3,4,3,4,3,3,4,4,3,4,4,2,2,4,4,3,3,2,4,4,3,2,2,3,3,3,3,2,2,2,2,4,4,3,2,3,3,3,2,2,3,2,2,2,3,2,3,3,2,2,3,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/9/17 14:35,10/9/17 14:58,1393.00,10/9/17 14:58,18,1,6,2,,3,5,5,4,5,5,2,1,1,1,2,1,1,5,5,1,1,3,1,1,1,2,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,#NULL!,4,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,#NULL!,1,1,1,1,1,1,1,1,1,1
10/9/17 12:39,10/9/17 16:14,12944.00,10/9/17 16:14,19,2,2,1,,4,3,4,3,3,3,1,1,1,1,1,2,1,2,2,1,1,2,3,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/9/17 16:04,10/9/17 16:35,1861.00,10/9/17 16:35,19,2,3,1,,4,3,3,2,2,3,1,2,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,3,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1
10/9/17 16:39,10/9/17 17:10,1870.00,10/9/17 17:10,19,2,5,1,,4,4,4,4,4,4,3,3,3,2,5,5,4,3,4,4,4,3,4,4,3,4,1,1,1,4,1,1,1,4,4,2,2,1,1,4,3,3,3,6,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,2,3,3,3,4,4,1,3,2,4,4,4,1,2,2,3,3,4,1,2,3,3,1,4,1,2,3,2,2,4,3,1,2,1,4,1
10/9/17 17:32,10/9/17 17:46,832.00,10/9/17 17:46,18,1,5,2,,3,5,5,5,5,1,1,1,1,1,4,2,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/9/17 18:55,10/9/17 19:26,1837.00,10/9/17 19:26,23,1,5,2,,8,2,2,3,3,3,3,4,4,2,2,2,3,2,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2,6,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,4,1,2,2,2,1,3,2,1,1,2,2,1,2,1,2,3,1,1,1,3,2,2,2,1,1,3,1,1,2,1,2,1,1,1,1,1,1,1
10/9/17 19:17,10/9/17 19:38,1253.00,10/9/17 19:38,22,2,2,1,,7,3,3,3,3,3,1,3,1,1,1,1,1,3,3,3,3,3,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,4,1,1,2,2,1,1,1,1,2,1,3,3,1,1,3,1,1,1
10/9/17 19:06,10/9/17 19:40,2074.00,10/9/17 19:40,20,2,5,1,,5,2,1,3,3,1,1,1,1,1,2,3,1,3,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,1,2,6,6,6,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,1,2,1,1,1,4,1,2,3,4,4,2,4,1,4,4,2,1,1,1,4,4,1,3,2,2,4,3,4,4,4,1,3,3,2,3
10/9/17 19:56,10/9/17 20:35,2349.00,10/9/17 20:35,20,1,6,2,,5,1,1,2,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,2,1,3,1,1,1,2,1,1,1,1,1,3,2,1,3,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/9/17 21:08,10/9/17 21:22,825.00,10/9/17 21:22,18,2,5,1,,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,3,3,2,2,3,2,2,3,2,2,2,3,3,2,2,2,3,2,2,4,4,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,2,4,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1
10/9/17 20:59,10/9/17 21:33,2006.00,10/9/17 21:33,18,2,5,1,,3,4,3,3,3,2,1,1,2,1,2,2,2,3,3,3,3,3,3,3,3,3,1,1,1,3,2,3,3,6,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,2,1,1,1,1,3,3,2,1,2,3,2,2,1,1,1,2,3,3,2,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1
10/9/17 21:39,10/9/17 22:08,1769.00,10/9/17 22:08,18,2,5,1,,3,3,3,3,3,2,1,1,2,1,3,3,3,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,2,3,#NULL!,4,3,1,2,1,3,3,1,1,2,2,1,1,3,1,1,2,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1
10/9/17 21:12,10/10/17 0:07,10540.00,10/10/17 0:07,20,2,5,1,,5,3,3,3,4,2,3,3,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
10/9/17 23:58,10/10/17 1:58,7209.00,10/10/17 1:58,18,1,5,2,,3,3,3,3,3,1,1,1,1,1,5,5,5,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,4,4,4,1,4,4,4,4,4,4,1,4,1,1,1,1,4,1,1,2,2,1,3,1,3,1,1,4,4,1,1,4,1,1,1
10/9/17 14:19,10/10/17 12:35,80123.00,10/10/17 12:35,22,1,5,2,,7,4,4,4,4,4,4,3,3,4,5,4,4,3,1,1,1,3,1,1,1,3,1,5,5,3,1,5,5,3,2,6,2,2,2,6,6,1,1,6,1,3,3,4,3,3,2,2,3,3,2,3,2,3,2,2,3,3,2,2,1,3,1,3,3,4,2,1,2,1,1,1,1,1,1,2,1,2,3,2,2,1,2,4,1,1,4,2,2,2,1,2,1,2,1,2,1,1,2,1,2,2,2,4,1
10/10/17 13:04,10/10/17 13:50,2777.00,10/10/17 13:50,22,2,6,1,,7,3,3,3,2,3,4,2,2,3,2,2,4,2,2,3,3,1,3,5,3,1,1,1,1,2,1,2,3,2,1,1,6,3,1,1,1,1,1,1,1,2,1,3,3,2,2,2,2,1,3,2,2,2,1,1,3,2,2,3,3,2,2,2,2,4,4,1,4,3,3,2,4,2,4,2,4,4,4,4,4,3,3,2,2,1,4,3,2,1,1,1,4,2,2,1,2,1,3,1,2,2,1,3,1
10/10/17 13:56,10/10/17 14:24,1719.00,10/10/17 14:24,22,2,5,1,,7,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,3,3,3,3,3,3,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
10/10/17 15:10,10/10/17 15:23,746.00,10/10/17 15:23,20,2,5,1,,5,2,2,2,2,1,1,1,1,1,3,3,3,2,2,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,1,2,1,3,1,2,1,3,3,3,3,1,1,2,4,2,1,2,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
10/10/17 19:10,10/10/17 19:30,1182.00,10/10/17 19:30,26,1,5,2,,8,4,4,4,4,5,5,5,5,1,5,5,5,4,5,1,3,1,1,1,1,1,4,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,3,3,2,2,1,2,2,3,1,2,3,3,1,3,3,2,3,1,3,4,1,1,2,2,1,2,2,2,1,1,3,1,1,1,3,3,1,2,3,1,1,1
10/11/17 0:07,10/11/17 0:26,1131.00,10/11/17 0:26,19,2,4,1,,4,1,4,1,3,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,3,1,3,2,2,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/11/17 0:30,10/11/17 0:52,1318.00,10/11/17 0:52,19,2,5,1,,4,2,2,3,3,2,2,2,2,4,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,3,1,2,1,2,1,2,1,3,2,3,2,2,4,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
10/11/17 19:30,10/11/17 20:01,1828.00,10/11/17 20:01,20,2,5,1,,5,4,5,4,4,3,2,2,3,2,4,5,2,3,3,2,2,3,4,4,3,3,1,1,1,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,2,1,1,2,1,3,1,2,1,3,1,2,3,1,1,2,1,1,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
10/11/17 20:53,10/11/17 21:25,1912.00,10/11/17 21:25,19,2,5,1,,5,2,3,3,3,2,1,1,2,1,1,2,1,4,4,4,3,2,1,1,1,1,1,1,1,1,1,2,1,6,1,1,1,6,1,1,1,1,1,1,1,2,2,#NULL!,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/12/17 11:14,10/12/17 11:41,1638.00,10/12/17 11:42,21,2,2,1,,6,4,3,3,3,1,1,1,1,2,2,1,1,3,3,4,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,1,1,1,1,1,1,2,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/12/17 15:01,10/12/17 15:29,1654.00,10/12/17 15:29,20,2,5,1,,5,4,3,3,2,2,1,4,3,3,2,2,2,4,3,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,6,1,1,1,1,1,1,1,1,3,2,2,2,3,2,3,3,3,2,2,2,3,2,2,3,2,2,3,2,3,2,2,2,3,1,1,3,1,3,2,1,3,3,1,4,1,2,2,2,3,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
10/12/17 18:08,10/12/17 18:36,1719.00,10/12/17 18:36,19,2,5,1,,4,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,3,3,2,2,3,1,1,2,1,1,2,3,1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/13/17 12:12,10/13/17 12:21,538.00,10/13/17 12:21,18,1,5,2,,3,4,3,2,3,3,3,3,3,3,2,3,3,3,2,4,3,2,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/13/17 14:42,10/13/17 15:15,1952.00,10/13/17 15:15,18,2,5,1,,3,2,2,2,3,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,4,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/14/17 12:15,10/14/17 12:34,1160.00,10/14/17 12:34,21,1,5,2,,6,1,1,5,5,5,5,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/14/17 13:31,10/14/17 14:49,4674.00,10/14/17 14:49,18,2,5,1,,3,5,5,5,5,1,1,1,1,1,3,3,2,1,1,1,1,1,2,3,2,1,1,1,1,1,1,2,1,2,6,1,6,1,1,6,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,2,1,4,3,3,2,3,1,4,1,4,4,2,3,4,2,4,1,2,1,3,3,3,1,1,1,2,2,2,2,2,2,1,3,2,1,1
10/14/17 16:08,10/14/17 16:32,1389.00,10/14/17 16:32,18,2,4,1,,3,2,1,2,2,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,#NULL!,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,4,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
10/14/17 19:34,10/14/17 20:00,1587.00,10/14/17 20:00,18,2,5,1,,3,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,4,1,2,2,4,2,3,1,2,3,1,2,3,1,1,3,1,1,4,1,2,2,1,1,4,1,1,4,1,2,2,1,1,2,1,2,1
10/14/17 22:06,10/14/17 22:31,1463.00,10/14/17 22:31,18,2,5,1,,3,5,5,5,5,2,1,1,1,1,4,4,4,3,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,4,1,#NULL!,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
10/14/17 22:54,10/14/17 23:32,2315.00,10/14/17 23:32,20,2,5,1,,5,2,2,1,3,3,1,2,3,3,2,2,2,2,2,1,1,2,1,3,1,1,2,1,1,2,1,2,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,4,1,1,2,3,1,3,1,1,1,2,1,2,1,1,2,1,1,3,1,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1
10/15/17 11:34,10/15/17 11:57,1365.00,10/15/17 11:57,18,1,5,2,,3,3,3,3,3,1,1,1,3,1,4,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2,2,1,1,2,3,1,4,3,2,3,2,3,2,1,3,2,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2
10/15/17 19:11,10/15/17 19:33,1326.00,10/15/17 19:33,20,2,2,1,,5,4,4,3,3,2,2,3,3,3,3,4,5,3,3,3,3,2,2,3,1,2,1,1,2,2,3,3,3,6,1,1,1,6,1,1,1,1,1,1,1,3,2,2,3,2,3,3,2,1,4,3,3,1,2,3,3,3,2,2,3,3,4,3,2,3,4,1,2,1,3,4,3,2,3,2,3,3,3,3,2,3,2,2,2,4,4,1,2,3,3,1,3,1,1,2,1,3,2,3,1,3,2,1,2
10/14/17 10:02,10/15/17 21:49,128867.00,10/15/17 21:50,34,2,5,1,,8,4,4,4,4,3,1,1,2,2,1,1,1,1,1,3,3,1,4,4,4,1,1,1,1,1,4,4,4,1,1,1,6,1,1,1,1,1,1,1,1,3,3,3,1,2,2,2,3,1,1,1,1,3,2,2,1,2,2,2,3,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1
10/15/17 21:29,10/15/17 22:28,3527.00,10/15/17 22:28,18,2,5,1,,3,3,3,2,3,4,3,3,2,5,4,3,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,3,2,1,1,1,6,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,1,1,3,1,2,2,1,4,3,2,1,3,1,3,2,3,3,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,2,3,1,1,2,1,2,2
10/16/17 11:42,10/16/17 12:04,1313.00,10/16/17 12:04,18,2,5,1,,3,3,3,3,3,4,2,3,3,2,3,3,3,1,1,2,1,1,2,3,3,1,1,1,1,1,1,1,1,2,2,1,2,6,6,6,1,1,1,6,6,2,2,3,1,2,2,2,3,1,1,1,3,2,2,3,1,1,1,1,2,1,1,1,3,4,3,1,3,3,3,2,4,3,3,1,3,2,4,4,2,2,2,1,3,2,3,2,1,2,2,1,3,3,1,2,1,2,2,3,1,3,3,2,1
10/16/17 13:09,10/16/17 14:01,3154.00,10/16/17 14:01,18,2,1,1,,3,4,4,4,4,5,4,5,1,2,5,5,5,3,3,2,1,1,1,5,2,2,1,1,1,2,1,1,1,3,1,1,1,4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,2,2,4,4,2,1,2,4,4,4,4,4,4,1,2,1,4,4,4,1,1,4,1,1,2,1,1,1,1,1,2,1,1,3,1,3,2
10/16/17 14:26,10/16/17 14:50,1392.00,10/16/17 14:50,18,2,5,1,,3,1,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,3,3,6,6,2,2,1,6,2,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,4,1,2,2,2,1,3,1,3,2,3,2,3,1,2,3,1,1,3,1,1,3,3,1,4,1,1,1,2,1,1,1,1,1,1,1,1
10/16/17 15:26,10/16/17 15:38,674.00,10/16/17 15:38,18,2,5,1,,3,1,2,2,2,2,3,2,2,2,2,2,3,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,6,1,1,1,1,1,6,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,3,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1
10/16/17 15:49,10/16/17 16:12,1420.00,10/16/17 16:12,19,2,5,1,,4,4,4,4,4,5,5,4,2,4,3,5,2,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/16/17 16:05,10/16/17 16:21,952.00,10/16/17 16:21,19,2,5,1,,4,4,4,4,4,4,2,3,3,2,2,2,2,4,4,2,2,2,2,2,1,2,2,2,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,4,3,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10/16/17 17:14,10/16/17 17:46,1928.00,10/16/17 17:46,18,2,6,1,,3,3,3,2,2,3,1,1,1,1,3,3,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,4,3,3,2,2,1,3,3,3,4,3,1,1,3,3,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
10/16/17 18:12,10/16/17 18:33,1261.00,10/16/17 18:33,18,2,2,1,,3,3,4,4,4,4,2,1,1,2,4,3,4,2,2,2,2,2,2,2,3,2,1,1,1,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,2,1,3,1,1,1,1,2,1,1,1,3,1,2,3,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
10/16/17 18:09,10/16/17 18:38,1733.00,10/16/17 18:38,19,1,5,2,,4,4,5,5,5,5,5,4,3,1,1,3,1,2,2,1,1,3,1,1,1,2,1,3,1,2,1,3,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,2,3,1,2,2,2,1,2,1,2,1,3,2,2,2,1,4,1,1,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1,1,2
10/16/17 20:54,10/16/17 21:24,1776.00,10/16/17 21:24,20,2,2,1,,5,3,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,4,4,2,1,3,1,4,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
10/16/17 23:18,10/16/17 23:28,576.00,10/16/17 23:28,19,1,2,2,,4,4,3,4,2,3,2,3,4,2,2,2,3,4,3,2,2,2,3,2,1,1,2,1,1,2,2,3,2,1,6,2,6,1,6,1,1,2,6,2,6,2,2,2,1,2,1,2,2,1,2,1,2,2,3,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,3,1,2,1,1,1,1,2,2,1,2,#NULL!,1,1,1,1,2,1,1,1,2,1
10/17/17 0:12,10/17/17 0:33,1210.00,10/17/17 0:33,18,2,5,1,,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,3,2,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1
10/17/17 0:26,10/17/17 0:44,1085.00,10/17/17 0:44,18,2,3,1,,3,3,3,4,4,3,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,2,1,4,2,1,4,1,2,1,1,2,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1
